stock_code,description,classification_text,description_id,product_category,confidence,classification_method,llm_product_category,llm_confidence,rule_category,qa_rule_category,gross_sales,cancellation_value,estimated_net_revenue,units_sold,sales_invoices,known_customers,abc_class
72083A,STRAWBERY SWIRL FLARE CANDLE,STRAWBERY SWIRL FLARE CANDLE,4082,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,50.400000000000006,0.0,50.400000000000006,24,7,7,C
22657,HEN & 2 CHICKS IN BASKET,HEN & 2 CHICKS IN BASKET,1953,Other / Unclear,Medium,LLM only,Other / Unclear,Medium,,,50.15,0.0,50.15,59,7,7,C
20870,OPULENT VELVET CANDLE IN BOX,OPULENT VELVET CANDLE IN BOX,2605,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,52.2,2.1,50.1,29,7,4,C
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,ORANGE PENDANT TRIPLE SHELL NECKLAC,2611,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,50.06,0.0,50.06,10,5,3,C
23603,SET 10 CARD KRAFT REINDEER 17084,SET 10 CARD KRAFT REINDEER 17084,3524,Seasonal & Celebrations,High,LLM only,Seasonal & Celebrations,High,,,49.8,0.0,49.8,20,14,0,C
90052,CRACKED GLAZE NECKLACE BROWN,CRACKED GLAZE NECKLACE BROWN,1014,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,49.58,0.0,49.58,7,5,1,C
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,ORIGAMI LAVENDER INCENSE IN TUBE,2624,Lighting & Candles,High,LLM only,Lighting & Candles,High,,,89.46000000000001,40.32,49.14000000000001,213,2,2,C
84537B,FAIRY CAKES GIFT BAG,FAIRY CAKES GIFT BAG,1389,"Bags, Storage & Travel",High,LLM only,"Bags, Storage & Travel",High,,,49.14,0.0,49.14,117,11,10,C
72129,COLUMBIAN CANDLE ROUND,COLUMBIAN CANDLE ROUND,988,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,49.11,0.0,49.11,74,18,16,C
84845C,CARNATION SQUARE HANDY TIN,CARNATION SQUARE HANDY TIN,775,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,52.5,3.75,48.75,42,14,14,C
35603C,SET/16 WHITE SHINY & MATT BAUBLES,SET/16 WHITE SHINY & MATT BAUBLES,3761,Seasonal & Celebrations,High,LLM only,Seasonal & Celebrations,High,,,48.3,0.0,48.3,83,24,19,C
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,YELLOW/PINK CERAMIC CANDLE HOLDER,4655,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,48.3,0.0,48.3,18,13,5,C
90083,CRYSTAL CZECH CROSS PHONE CHARM,CRYSTAL CZECH CROSS PHONE CHARM,1047,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,48.08,0.0,48.08,52,15,6,C
21347,GOTHIC CARRIAGE LANTERN,GOTHIC CARRIAGE LANTERN,1766,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,47.6,0.0,47.6,8,4,4,C
20895,VINTAGE NOTEBOOK FRENCH LETTER,VINTAGE NOTEBOOK FRENCH LETTER,4348,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,47.20000000000001,0.0,47.20000000000001,16,4,3,C
35909B,PINK FLOWERS RABBIT EASTER,PINK FLOWERS RABBIT EASTER,2922,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,47.2,0.0,47.2,16,6,6,C
90067B,BROWN VINTAGE VICTORIAN EARRINGS,BROWN VINTAGE VICTORIAN EARRINGS,677,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,47.120000000000005,0.0,47.120000000000005,16,6,2,C
84227,HEN HOUSE W CHICK IN NEST,HEN HOUSE W CHICK IN NEST,1955,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,47.04,0.0,47.04,112,13,13,C
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,BLACK GLASS/SHELL/PEARL NECKLACE,428,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,46.93,0.0,46.93,5,5,0,C
20988,TRELLIS FLOWER CHOPSTICKS SET/5,TRELLIS FLOWER CHOPSTICKS SET/5,4227,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,46.8,0.0,46.8,24,9,8,C
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,ANTIQUE OPAL WHITE FLOWER EARRINGS,212,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,46.7,0.0,46.7,11,10,5,C
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,ANTIQUE RASPBERRY FLOWER EARRINGS,213,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,46.6,0.0,46.6,11,10,3,C
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,YELLOW/PINK FLOWER DESIGN BIG MUG,4656,Kitchen & Dining,High,LLM + rule agreement,Kitchen & Dining,High,Kitchen & Dining,,46.56,0.0,46.56,46,23,21,C
16050,TEATIME PENCIL WITH RUBBER,TEATIME PENCIL WITH RUBBER,4163,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,46.45,0.0,46.45,151,8,4,C
47341A,FUSCHIA TABLE RUN FLOWER,FUSCHIA TABLE RUN FLOWER,1635,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,46.25,0.0,46.25,29,7,7,C
90128A,PINK LEAVES AND BEADS PHONE CHARM,PINK LEAVES AND BEADS PHONE CHARM,2967,Other / Unclear,Medium,LLM only,Other / Unclear,Medium,,,46.21,0.0,46.21,31,10,5,C
72024U,LILAC VOTIVE CANDLE,LILAC VOTIVE CANDLE,2281,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,46.2,0.0,46.2,220,11,10,C
85081,PADDED HOLLY CHRISTMAS DECORATION,PADDED HOLLY CHRISTMAS DECORATION,2706,Seasonal & Celebrations,High,Keyword rule override,Home Decor & Furnishings,High,Seasonal & Celebrations,,46.17,0.0,46.17,104,21,20,C
84626,CANDY STRIPE ROSE QUILT,CANDY STRIPE ROSE QUILT,751,Other / Unclear,Low,LLM only,Other / Unclear,Low,,,45.95,0.0,45.95,1,1,1,C
35611B,BLACK ASSORTED DROPLET DECORATION,BLACK ASSORTED DROPLET DECORATION,396,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,45.76,0.0,45.76,62,3,2,C
16161C,WRAP SPEED DEMONS,WRAP SPEED DEMONS,4627,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,45.0,0.0,45.0,450,2,2,C
72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,SET/6 CHRISTMAS ICICLE T-LIGHTS,3813,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,45.0,0.0,45.0,36,10,9,C
23625,SET 6 CARDS SPARKLY REINDEER 17262,SET 6 CARDS SPARKLY REINDEER 17262,3600,Seasonal & Celebrations,High,LLM only,Seasonal & Celebrations,High,,,44.91,0.0,44.91,9,4,0,C
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,ORANGE/WHT/FUSCHIA STONES NECKLACE,2616,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,44.75,0.0,44.75,9,3,1,C
37462E,"PET MUG, GOLDFISH","PET MUG, GOLDFISH",2818,Kitchen & Dining,High,LLM + rule agreement,Kitchen & Dining,High,Kitchen & Dining,,47.12,2.52,44.6,107,28,9,C
90197D,AMBER GLASS BRACELET HEART CHARMS,AMBER GLASS BRACELET HEART CHARMS,169,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,44.55,0.0,44.55,9,4,4,C
72796B,S/3 FRENCH VANILLA SQU CANDLE,S/3 FRENCH VANILLA SQU CANDLE,3463,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,44.55,0.0,44.55,27,12,11,C
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2398,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,44.28,0.0,44.28,15,15,2,C
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""","PINK ROSES/GINGHAM PATCH RABBIT 8""",3018,Other / Unclear,Medium,LLM only,Other / Unclear,Medium,,,44.25000000000001,0.0,44.25000000000001,15,9,9,C
35085E,IVORY ROSE LAMPSHADE,IVORY ROSE LAMPSHADE,2046,Lighting & Candles,High,LLM only,Lighting & Candles,High,,,44.25,0.0,44.25,39,9,7,C
90084,PINK CRYSTAL GUITAR PHONE CHARM,PINK CRYSTAL GUITAR PHONE CHARM,2886,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,54.4,10.2,44.2,64,9,8,C
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,AMBER BERTIE GLASS BEAD BAG CHARM,161,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,44.19,0.0,44.19,18,17,2,C
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE","ACRYLIC JEWEL SNOWFLAKE,BLUE",140,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,43.94,0.0,43.94,95,3,2,C
17014C,ORIGAMI LAVENDER INCENSE CONES,ORIGAMI LAVENDER INCENSE CONES,2623,Lighting & Candles,High,LLM only,Lighting & Candles,High,,,43.75,0.0,43.75,97,2,1,C
79063C,"RETRO PILL BOX KEY CHAIN,THE KING","RETRO PILL BOX KEY CHAIN,THE KING",3330,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,43.65,0.0,43.65,235,14,13,C
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,PINK TALL PORCELAIN T-LIGHT HOLDER,3037,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,43.35,0.0,43.35,17,12,10,C
90042B,FRESHWATER PEARL BRACELET PINK,FRESHWATER PEARL BRACELET PINK,1605,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,43.35,0.0,43.35,17,6,4,C
35822P,"ACRYLIC BEAD CHAIN, PINK","ACRYLIC BEAD CHAIN, PINK",129,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,43.32,0.0,43.32,114,1,1,C
90054,CRACKED GLAZE EARRINGS RED,CRACKED GLAZE EARRINGS RED,1013,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,43.02,0.0,43.02,17,17,2,C
23038,T-LIGHT HOLDER SILVER SAUCER,T-LIGHT HOLDER SILVER SAUCER,4132,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,42.92,0.0,42.92,44,8,4,C
84857B,BLUE MONTE CARLO HANDBAG,BLUE MONTE CARLO HANDBAG,542,"Bags, Storage & Travel",High,LLM + rule agreement,"Bags, Storage & Travel",High,"Bags, Storage & Travel",,46.8,3.9,42.9,24,1,1,C
21596,HYPOCHONDRIAC PILL STRESS BALL,HYPOCHONDRIAC PILL STRESS BALL,2002,Other / Unclear,Medium,LLM only,Other / Unclear,Medium,,,42.64,0.0,42.64,10,9,0,C
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,NEW BAROQUE B'FLY NECKLACE BLACK,2537,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,42.5,0.0,42.5,5,4,4,C
90126C,AMBER BERTIE MOBILE PHONE CHARM,AMBER BERTIE MOBILE PHONE CHARM,162,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,42.1,0.0,42.1,21,5,2,C
72771C,BLACK FLOCK GOLD CANDLE,BLACK FLOCK GOLD CANDLE,422,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,42.08,0.0,42.08,54,6,4,C
20860,GOLD COSMETICS BAG WITH BUTTERFLY,GOLD COSMETICS BAG WITH BUTTERFLY,1743,Bathroom & Personal Care,High,LLM only,Bathroom & Personal Care,High,,,42.0,0.0,42.0,20,11,10,C
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,BLUE/NAT SHELL NECKLACE W PENDANT,624,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,41.650000000000006,0.0,41.650000000000006,7,4,4,C
90060C,FIRE POLISHED GLASS NECKL SILVER,FIRE POLISHED GLASS NECKL SILVER,1465,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,41.65,0.0,41.65,7,3,3,C
23448,CREAM BUNNY EASTER EGG BASKET,CREAM BUNNY EASTER EGG BASKET,1019,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,41.25,0.0,41.25,25,3,3,C
90027C,GLASS BEAD HOOP EARRINGS GREEN,GLASS BEAD HOOP EARRINGS GREEN,1689,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,41.17,0.0,41.17,14,12,2,C
90183C,BLACK DROP EARRINGS W LONG BEADS,BLACK DROP EARRINGS W LONG BEADS,415,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,41.02,0.0,41.02,14,14,2,C
21119,GLOW IN THE DARK SHOT GLASSES,GLOW IN THE DARK SHOT GLASSES,1737,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,41.01,0.0,41.01,3,3,0,C
35644,PAIR PINK/BLACK COATHANGERS,PAIR PINK/BLACK COATHANGERS,2725,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,40.95,0.0,40.95,21,7,6,C
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,WHITE FOXGLOVE ARTIIFCIAL FLOWER,4461,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,40.8,0.0,40.8,16,3,3,C
44228,CANNABIS LEAF BEAD CURTAIN,CANNABIS LEAF BEAD CURTAIN,752,Other / Unclear,Low,LLM only,Other / Unclear,Low,,,40.8,0.0,40.8,48,3,3,C
90136,PALE PINK/AMETHYST STONE NECKLACE,PALE PINK/AMETHYST STONE NECKLACE,2728,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,40.47,0.0,40.47,4,3,2,C
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,SILVER/NAT SHELL NECKLACE W PENDANT,3914,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,40.34,0.0,40.34,7,7,4,C
20994,JAZZ HEARTS SPIRAL NOTEPAD,JAZZ HEARTS SPIRAL NOTEPAD,2083,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,39.95,0.0,39.95,47,12,12,C
47013A,WINE BOTTLE DRESSING LT.BLUE,WINE BOTTLE DRESSING LT.BLUE,4532,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,39.87,0.0,39.87,141,25,21,C
37468,HARDMAN MUG 3 ASSORTED,HARDMAN MUG 3 ASSORTED,1915,Kitchen & Dining,High,LLM + rule agreement,Kitchen & Dining,High,Kitchen & Dining,,39.81,0.0,39.81,65,14,11,C
47013C,WINE BOTTLE DRESSING DARK BLUE,WINE BOTTLE DRESSING DARK BLUE,4531,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,40.52,1.44,39.08,147,27,18,C
82545A,COGNAC AUX OEUFS METAL 1 HOOK,COGNAC AUX OEUFS METAL 1 HOOK,980,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,38.75,0.0,38.75,31,11,11,C
35963,FOLKART ZINC CLIP ON ANGEL WINGS,FOLKART ZINC CLIP ON ANGEL WINGS,1551,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,38.38,0.0,38.38,101,11,10,C
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,SET 4 EASTER DECOUPAGE OVAL BOXES,3591,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,41.3,2.95,38.35,14,7,7,C
90130D,RED STONE/CRYSTAL EARRINGS,RED STONE/CRYSTAL EARRINGS,3291,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,38.31,0.0,38.31,13,8,1,C
90027B,GLASS BEAD HOOP EARRINGS MONTANA,GLASS BEAD HOOP EARRINGS MONTANA,1690,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,38.28,0.0,38.28,13,10,3,C
90182C,BLACK 3 BEAD DROP EARRINGS,BLACK 3 BEAD DROP EARRINGS,391,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,55.74,17.700000000000003,38.04,19,13,2,C
90177A,CLASSIC DIAMANTE EARRINGS JET,CLASSIC DIAMANTE EARRINGS JET,949,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,55.690000000000005,17.700000000000003,37.99,19,14,2,C
85115B,S/4 BLACK DISCO PARTITION PANEL,S/4 BLACK DISCO PARTITION PANEL,3472,Other / Unclear,High,LLM only,Other / Unclear,High,,,37.620000000000005,0.0,37.620000000000005,6,2,1,C
90176B,DIAMANTE NECKLACE BLACK,DIAMANTE NECKLACE BLACK,1144,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,37.620000000000005,0.0,37.620000000000005,5,4,2,C
90039A,FIRE POLISHED GLASS BRACELET RED,FIRE POLISHED GLASS BRACELET RED,1461,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,37.61,0.0,37.61,10,5,2,C
37112,YELLOW BIRDS FELT DES FOODCOVER,YELLOW BIRDS FELT DES FOODCOVER,4637,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,37.5,0.0,37.5,10,5,4,C
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER","FLOWER FAIRY MUG+COASTER,LAVENDER",1499,Kitchen & Dining,High,LLM + rule agreement,Kitchen & Dining,High,Kitchen & Dining,,41.25,3.75,37.5,11,8,6,C
35233,PASTA ENAMEL/BRASS CONTAINER,PASTA ENAMEL/BRASS CONTAINER,2794,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,37.5,0.0,37.5,10,8,8,C
79413,GLASS WINE GLASS DECORATIONS,GLASS WINE GLASS DECORATIONS,1726,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,37.5,0.0,37.5,30,9,7,C
84705F,RED PEONY PHOTO FRAME,RED PEONY PHOTO FRAME,3236,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,37.2,0.0,37.2,8,5,4,C
90126A,PINK BERTIE MOBILE PHONE CHARM,PINK BERTIE MOBILE PHONE CHARM,2861,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,37.14,0.0,37.14,20,5,3,C
84251J,"GREETING CARD, THE BLACK CAT","GREETING CARD, THE BLACK CAT",1838,"Stationery, Crafts & Wrapping",High,LLM only,"Stationery, Crafts & Wrapping",High,,,37.04,0.0,37.04,74,17,4,C
16162M,THE KING GIFT BAG 25X24X12CM,THE KING GIFT BAG 25X24X12CM,4169,"Bags, Storage & Travel",High,LLM only,"Bags, Storage & Travel",High,,,36.96,0.0,36.96,88,13,10,C
72715,SPHERICAL IVORY CANDLE,SPHERICAL IVORY CANDLE,4031,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,36.96,0.0,36.96,88,13,8,C
17014E,ORIGAMI OPIUM INCENSE CONES,ORIGAMI OPIUM INCENSE CONES,2627,Lighting & Candles,High,LLM only,Lighting & Candles,High,,,36.6,0.0,36.6,95,6,4,C
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,ROSE PENDANT TRIPLE SHELL NECKLACE,3408,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,36.33,0.0,36.33,7,5,1,C
90214F,"LETTER ""F"" BLING KEY RING","LETTER ""F"" BLING KEY RING",2248,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,36.28,0.0,36.28,44,27,11,C
90037D,TINY CRYSTALS BRACELET BLACK,TINY CRYSTALS BRACELET BLACK,4176,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,35.870000000000005,0.0,35.870000000000005,14,8,1,C
90060B,FIRE POLISHED GLASS NECKL GOLD,FIRE POLISHED GLASS NECKL GOLD,1463,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,35.7,0.0,35.7,6,4,4,C
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,2275,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,35.63,0.0,35.63,7,7,0,C
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,ENGLISH ROSE SET/3 GARDEN TOOLS,1350,Garden & Outdoor,High,LLM only,Garden & Outdoor,High,,,67.25,31.8,35.45,5,4,2,C
90011C,GREEN CRYSTAL DROP EARRINGS,GREEN CRYSTAL DROP EARRINGS,1780,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,35.33,0.0,35.33,12,7,1,C
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,BLUE/GREEN SHELL NECKLACE W PENDANT,623,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,35.26,0.0,35.26,6,5,4,C
79063D,"RETRO PILL BOX , REVOLUTIONARY","RETRO PILL BOX , REVOLUTIONARY",3329,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,35.14,0.0,35.14,189,11,9,C
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1136,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,44.87,9.9,34.97,27,16,4,C
84745B,BLUE HANGING GINGHAM EASTER HEN,BLUE HANGING GINGHAM EASTER HEN,527,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,34.86,0.0,34.86,83,17,15,C
DCGS0058,MISO PRETTY GUM,MISO PRETTY GUM,2462,Other / Unclear,High,LLM only,Other / Unclear,High,,,34.82,0.0,34.82,42,30,0,C
90081B,LILY BROOCH WHITE/SILVER COLOUR,LILY BROOCH WHITE/SILVER COLOUR,2285,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,34.65,0.0,34.65,7,3,2,C
84546,CROCHET POODLE KEYRING,CROCHET POODLE KEYRING,1042,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,34.65,0.0,34.65,21,3,3,C
35955,SMALL FOLKART CHRISTMAS TREE DEC,SMALL FOLKART CHRISTMAS TREE DEC,3954,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,34.62,0.0,34.62,135,4,4,C
44265,M/COLOUR POM-POM CURTAIN,M/COLOUR POM-POM CURTAIN,2330,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,34.0,0.0,34.0,8,4,4,C
90066A,PINK VINTAGE VICTORIAN CHOKER,PINK VINTAGE VICTORIAN CHOKER,3044,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,33.75,0.0,33.75,5,2,2,C
DCGS0003,BOXED GLASS ASHTRAY,BOXED GLASS ASHTRAY,655,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,32.59,0.0,32.59,13,13,0,C
85079,EMBROIDERED REINDEER DECORATION,EMBROIDERED REINDEER DECORATION,1300,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,32.25,0.0,32.25,23,8,6,C
84608,ORNATE EDWARDIAN CANDLE HOLDER,ORNATE EDWARDIAN CANDLE HOLDER,2641,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,47.7,15.9,31.800000000000004,6,4,4,C
20952,PORCELAIN CHERUB BELL SMALL,PORCELAIN CHERUB BELL SMALL,3112,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,150.72,119.16,31.56,329,24,19,C
90214O,"LETTER ""O"" BLING KEY RING","LETTER ""O"" BLING KEY RING",2257,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,31.42,0.0,31.42,36,18,11,C
23632,SET 10 CARDS CHEERFUL ROBIN 17065,SET 10 CARDS CHEERFUL ROBIN 17065,3530,Seasonal & Celebrations,High,LLM only,Seasonal & Celebrations,High,,,31.200000000000003,0.0,31.200000000000003,15,10,0,C
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,MULTICOLOUR CRUSOE CHECK LAMPSHADE,2505,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,30.66,0.0,30.66,61,17,10,C
37348,SET OF 4 PASTEL STACKING MUGS,SET OF 4 PASTEL STACKING MUGS,3698,Kitchen & Dining,High,LLM only,Kitchen & Dining,High,,,35.7,5.1,30.6,14,7,5,C
21919,ELECTRONIC TALKING BREATH-A-LOSER,ELECTRONIC TALKING BREATH-A-LOSER,1290,Other / Unclear,Low,LLM only,Other / Unclear,Low,,,30.47,0.0,30.47,6,5,0,C
90076,MONTANA DIAMOND CLUSTER EARRINGS,MONTANA DIAMOND CLUSTER EARRINGS,2479,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,33.0,2.55,30.45,12,7,1,C
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,BLUE/YELLOW FLOWER DESIGN BIG MUG,628,Kitchen & Dining,High,LLM + rule agreement,Kitchen & Dining,High,Kitchen & Dining,,30.42,0.0,30.42,38,17,17,C
84745A,PINK HANGING GINGHAM EASTER HEN,PINK HANGING GINGHAM EASTER HEN,2936,Seasonal & Celebrations,High,LLM + rule agreement,Seasonal & Celebrations,High,Seasonal & Celebrations,,30.24,0.0,30.24,72,15,13,C
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,BAROQUE BUTTERFLY EARRINGS CRYSTAL,323,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,30.23,0.0,30.23,8,8,2,C
18010,ASSORTED FRAGRANCE BATH CONFETTI,ASSORTED FRAGRANCE BATH CONFETTI,265,Bathroom & Personal Care,High,LLM only,Bathroom & Personal Care,High,,,30.16,0.0,30.16,64,9,6,C
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,BLUE/YELLOW CERAMIC CANDLE HOLDER,627,Lighting & Candles,High,LLM + rule agreement,Lighting & Candles,High,Lighting & Candles,,30.08,0.0,30.08,14,8,5,C
47563B,WAVELINE SURF IRONING BOARD COVER,WAVELINE SURF IRONING BOARD COVER,4428,Bathroom & Personal Care,High,LLM only,Bathroom & Personal Care,High,,,30.0,0.0,30.0,8,6,6,C
90176E,DIAMANTE NECKLACE GREEN,DIAMANTE NECKLACE GREEN,1145,Fashion & Personal Accessories,High,LLM only,Fashion & Personal Accessories,High,,,29.98,0.0,29.98,4,3,2,C
21767,FRENCH STYLE WIRE DOOR CABINET,FRENCH STYLE WIRE DOOR CABINET,1600,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,29.95,0.0,29.95,1,1,1,C
21685,MEDINA STAMPED METAL TRAY,MEDINA STAMPED METAL TRAY,2370,Home Decor & Furnishings,High,LLM only,Home Decor & Furnishings,High,,,44.85,14.95,29.899999999999995,3,2,2,C
