invoice_no,cancellation_date,customer_id,country,cancelled_lines,cancelled_products,cancelled_units,cancellation_value
C577390,2011-11-18 17:01:00,18276,United Kingdom,1,1,1,6.25
C560932,2011-07-22 10:29:00,15005,United Kingdom,3,3,3,6.25
C554522,2011-05-24 17:12:00,18223,United Kingdom,1,1,5,6.25
C560588,2011-07-19 15:49:00,13767,United Kingdom,2,2,3,6.25
C577354,2011-11-18 15:50:00,14732,United Kingdom,1,1,1,6.25
C542416,2011-01-27 17:23:00,16133,United Kingdom,2,2,5,6.25
C512529,2010-06-16 11:55:00,15207,United Kingdom,1,1,5,6.25
C555246,2011-06-01 14:33:00,13662,United Kingdom,1,1,1,6.25
C524394,2010-09-28 18:34:00,13015,United Kingdom,1,1,5,6.25
C495065,2010-01-20 16:47:00,15224,United Kingdom,1,1,5,6.25
C581128,2011-12-07 12:46:00,12785,Portugal,1,1,3,6.24
C549530,2011-04-08 17:03:00,13863,United Kingdom,2,2,5,6.22
C550442,2011-04-18 12:28:00,16550,United Kingdom,3,3,4,6.22
C548866,2011-04-04 14:09:00,14606,United Kingdom,2,2,2,6.2
C533810,2010-11-19 08:28:00,18226,United Kingdom,2,2,2,6.2
C541090,2011-01-13 12:52:00,17406,United Kingdom,2,2,2,6.2
C569954,2011-10-06 18:34:00,14792,United Kingdom,2,2,2,6.2
C570004,2011-10-07 09:21:00,13198,United Kingdom,2,2,2,6.2
C490973,2009-12-08 16:40:00,17069,United Kingdom,2,2,2,6.2
C522510,2010-09-15 11:31:00,15527,United Kingdom,2,2,2,6.2
C504168,2010-04-12 07:28:00,16186,United Kingdom,2,2,2,6.2
C547806,2011-03-25 13:37:00,12528,Germany,2,2,2,6.2
C539943,2010-12-23 11:36:00,14032,United Kingdom,2,2,4,6.199999999999999
C560526,2011-07-19 11:57:00,16401,United Kingdom,2,2,6,6.18
C569034,2011-09-30 10:42:00,16240,United Kingdom,2,2,2,6.17
C545674,2011-03-06 10:25:00,18223,United Kingdom,3,3,3,6.15
C533334,2010-11-16 18:08:00,12662,Germany,3,3,3,6.15
C524383,2010-09-28 17:52:00,16341,United Kingdom,4,4,6,6.01
C550010,2011-04-14 10:29:00,15299,United Kingdom,2,2,5,6.01
C536236,2010-11-30 14:22:00,17017,United Kingdom,3,3,4,6.0
C578991,2011-11-27 15:31:00,15555,United Kingdom,8,8,8,5.9799999999999995
C534790,2010-11-24 11:33:00,17706,United Kingdom,3,3,3,5.96
C535011,2010-11-24 15:53:00,15434,United Kingdom,1,1,1,5.95
C514361,2010-07-01 17:51:00,13969,United Kingdom,1,1,1,5.95
C535223,2010-11-25 12:21:00,15044,United Kingdom,1,1,1,5.95
C552705,2011-05-10 16:06:00,15620,United Kingdom,1,1,1,5.95
C521961,2010-09-09 18:17:00,13078,United Kingdom,1,1,1,5.95
C562845,2011-08-10 09:21:00,14903,United Kingdom,1,1,1,5.95
C532399,2010-11-11 19:29:00,16503,United Kingdom,1,1,1,5.95
C499290,2010-02-25 19:30:00,16656,United Kingdom,1,1,1,5.95
C524325,2010-09-28 14:44:00,17696,United Kingdom,1,1,1,5.95
C558899,2011-07-04 16:00:00,14338,United Kingdom,1,1,1,5.95
C532820,2010-11-14 16:27:00,14382,United Kingdom,1,1,1,5.95
C501317,2010-03-16 09:40:00,13047,United Kingdom,1,1,1,5.95
C518479,2010-08-09 12:18:00,14911,EIRE,1,1,1,5.95
C545844,2011-03-07 13:38:00,16838,United Kingdom,1,1,1,5.95
C543244,2011-02-04 14:06:00,16725,United Kingdom,1,1,1,5.95
C515990,2010-07-16 08:23:00,16554,United Kingdom,1,1,1,5.95
C498356,2010-02-18 13:08:00,14040,United Kingdom,1,1,1,5.95
C498551,2010-02-21 10:21:00,17243,United Kingdom,1,1,1,5.95
C501797,2010-03-19 13:46:00,12957,United Kingdom,1,1,1,5.95
C543627,2011-02-10 15:50:00,15601,United Kingdom,1,1,1,5.95
C530017,2010-11-01 10:46:00,17975,United Kingdom,1,1,1,5.95
C514025,2010-06-30 11:25:00,14732,United Kingdom,1,1,1,5.95
C504177,2010-04-12 08:25:00,14537,United Kingdom,1,1,1,5.95
C496360,2010-02-01 10:19:00,17969,United Kingdom,1,1,1,5.95
C490155,2009-12-04 10:28:00,14221,United Kingdom,1,1,1,5.95
C552722,2011-05-11 10:17:00,12720,Germany,1,1,7,5.95
C552334,2011-05-09 11:24:00,12853,United Kingdom,1,1,1,5.95
C552339,2011-05-09 12:04:00,14667,United Kingdom,1,1,1,5.95
C537431,2010-12-06 16:10:00,16782,United Kingdom,1,1,1,5.95
C542860,2011-02-01 11:43:00,,United Kingdom,1,1,1,5.95
C546214,2011-03-10 11:45:00,15724,United Kingdom,1,1,1,5.95
C533306,2010-11-16 16:56:00,16600,United Kingdom,1,1,1,5.95
C554341,2011-05-23 17:41:00,15630,United Kingdom,1,1,1,5.95
C505726,2010-04-25 13:57:00,14606,United Kingdom,1,1,1,5.95
C560608,2011-07-20 10:35:00,16271,United Kingdom,1,1,1,5.95
C534042,2010-11-19 16:41:00,17659,United Kingdom,1,1,1,5.95
C534787,2010-11-24 11:21:00,14606,United Kingdom,1,1,1,5.95
C498122,2010-02-16 15:33:00,14911,EIRE,1,1,1,5.95
C500307,2010-03-07 11:02:00,17477,United Kingdom,1,1,1,5.95
C516574,2010-07-21 13:02:00,13047,United Kingdom,1,1,1,5.95
C530532,2010-11-03 12:46:00,13554,United Kingdom,1,1,1,5.95
C533319,2010-11-16 17:24:00,16048,United Kingdom,1,1,1,5.95
C524403,2010-09-28 18:43:00,13281,United Kingdom,1,1,1,5.95
C575585,2011-11-10 11:57:00,15839,United Kingdom,1,1,1,5.95
C530289,2010-11-02 12:18:00,12797,Portugal,1,1,1,5.95
C542400,2011-01-27 15:49:00,15189,United Kingdom,1,1,1,5.95
C533456,2010-11-17 11:53:00,13506,United Kingdom,1,1,1,5.95
C575173,2011-11-08 17:54:00,15275,United Kingdom,1,1,1,5.95
C544427,2011-02-18 15:42:00,17612,United Kingdom,1,1,1,5.95
C568562,2011-09-27 16:48:00,17002,United Kingdom,1,1,1,5.95
C535651,2010-11-28 11:01:00,15580,United Kingdom,1,1,1,5.95
C519872,2010-08-22 10:04:00,13037,United Kingdom,1,1,1,5.95
C495930,2010-01-27 15:23:00,15719,United Kingdom,1,1,1,5.95
C540944,2011-01-12 12:40:00,16554,United Kingdom,1,1,1,5.95
C536642,2010-12-02 11:56:00,14390,United Kingdom,1,1,1,5.95
C489534,2009-12-01 12:09:00,12615,France,1,1,1,5.95
C499037,2010-02-24 13:06:00,13982,United Kingdom,3,3,3,5.949999999999999
C518499,2010-08-09 12:40:00,13084,United Kingdom,2,2,7,5.949999999999999
C576243,2011-11-14 13:38:00,15953,United Kingdom,3,3,5,5.949999999999999
C520394,2010-08-25 15:51:00,13479,United Kingdom,3,3,3,5.92
C553854,2011-05-19 13:13:00,,United Kingdom,3,3,3,5.92
C551861,2011-05-04 15:44:00,12840,United Kingdom,2,2,2,5.9
C506302,2010-04-29 10:42:00,17841,United Kingdom,1,1,2,5.9
C502312,2010-03-24 09:45:00,16858,United Kingdom,1,1,2,5.9
C551867,2011-05-04 16:27:00,16227,United Kingdom,1,1,2,5.9
C510036,2010-05-26 15:37:00,13485,United Kingdom,1,1,2,5.9
C536737,2010-12-02 13:05:00,15922,United Kingdom,1,1,2,5.9
C568385,2011-09-27 09:51:00,15398,United Kingdom,1,1,2,5.9
C554338,2011-05-23 17:29:00,14038,United Kingdom,1,1,2,5.9
C569908,2011-10-06 16:41:00,16782,United Kingdom,1,1,2,5.9
C528904,2010-10-25 13:21:00,13502,United Kingdom,1,1,2,5.9
C577369,2011-11-18 16:20:00,14132,United Kingdom,1,1,2,5.9
C567360,2011-09-19 16:37:00,13860,United Kingdom,1,1,2,5.9
C534243,2010-11-22 10:47:00,,United Kingdom,1,1,2,5.9
C491822,2009-12-14 13:51:00,13510,United Kingdom,1,1,2,5.9
C555598,2011-06-06 10:57:00,15095,United Kingdom,2,2,2,5.9
C530996,2010-11-05 11:07:00,12476,Germany,1,1,2,5.9
C526481,2010-10-11 17:27:00,18226,United Kingdom,1,1,2,5.9
C536606,2010-12-02 09:10:00,14092,United Kingdom,1,1,2,5.9
C533378,2010-11-17 10:41:00,12755,Japan,1,1,2,5.9
C539100,2010-12-16 10:30:00,16996,United Kingdom,1,1,2,5.9
C522153,2010-09-13 10:47:00,14739,United Kingdom,1,1,2,5.9
C514557,2010-07-05 11:36:00,17667,United Kingdom,1,1,2,5.9
C505489,2010-04-22 12:54:00,14011,United Kingdom,1,1,2,5.9
C530174,2010-11-02 10:01:00,13362,United Kingdom,1,1,2,5.9
C514147,2010-06-30 14:05:00,17692,United Kingdom,1,1,2,5.9
C560123,2011-07-15 10:35:00,16782,United Kingdom,1,1,2,5.9
C545508,2011-03-03 11:53:00,17017,United Kingdom,2,2,2,5.9
C538813,2010-12-14 12:27:00,14606,United Kingdom,1,1,2,5.9
C553028,2011-05-12 19:39:00,15194,United Kingdom,2,2,4,5.9
C507415,2010-05-09 14:14:00,16150,United Kingdom,1,1,2,5.9
C549840,2011-04-12 13:51:00,15189,United Kingdom,1,1,2,5.9
C566940,2011-09-15 16:13:00,14105,United Kingdom,2,2,2,5.9
C515950,2010-07-15 18:00:00,16161,United Kingdom,1,1,2,5.9
C579496,2011-11-29 15:38:00,18161,United Kingdom,1,1,2,5.9
C507655,2010-05-10 16:21:00,16286,United Kingdom,1,1,2,5.9
C497078,2010-02-05 14:54:00,14136,United Kingdom,1,1,2,5.9
C491819,2009-12-14 13:44:00,17802,United Kingdom,1,1,2,5.9
C534815,2010-11-24 12:48:00,18109,United Kingdom,2,2,2,5.9
C513453,2010-06-24 15:19:00,12412,Denmark,1,1,2,5.9
C491596,2009-12-11 13:15:00,12957,United Kingdom,1,1,2,5.9
C534819,2010-11-24 12:52:00,12747,United Kingdom,1,1,2,5.9
C574526,2011-11-04 13:57:00,14567,United Kingdom,1,1,2,5.9
C578061,2011-11-22 15:29:00,15811,United Kingdom,1,1,2,5.9
C507203,2010-05-06 16:34:00,13143,United Kingdom,1,1,2,5.9
C518542,2010-08-09 17:48:00,15674,United Kingdom,1,1,2,5.9
C541235,2011-01-14 17:13:00,16670,United Kingdom,1,1,2,5.9
C505160,2010-04-20 12:11:00,17802,United Kingdom,1,1,2,5.9
C535087,2010-11-25 09:50:00,15730,United Kingdom,1,1,2,5.9
C504353,2010-04-13 09:58:00,17593,United Kingdom,1,1,2,5.9
C547230,2011-03-21 16:06:00,18189,United Kingdom,1,1,2,5.9
C559949,2011-07-14 10:42:00,,EIRE,1,1,2,5.9
C553150,2011-05-13 14:22:00,17841,United Kingdom,4,4,4,5.88
C573031,2011-10-27 13:35:00,13004,United Kingdom,2,2,14,5.88
C493539,2010-01-04 15:35:00,13078,United Kingdom,1,1,3,5.85
C522762,2010-09-16 13:51:00,12921,United Kingdom,2,1,9,5.85
C504358,2010-04-13 10:14:00,14914,United Kingdom,1,1,3,5.85
C492682,2009-12-17 18:24:00,17469,United Kingdom,2,2,5,5.85
C522741,2010-09-16 13:07:00,14963,United Kingdom,2,2,3,5.85
C532086,2010-11-10 15:26:00,14031,United Kingdom,1,1,3,5.85
C545434,2011-03-02 15:24:00,13410,United Kingdom,1,1,3,5.85
C569554,2011-10-04 17:51:00,16401,United Kingdom,2,2,5,5.85
C569960,2011-10-06 18:40:00,18172,United Kingdom,2,2,2,5.83
C560909,2011-07-21 17:56:00,13590,United Kingdom,2,2,2,5.800000000000001
C509292,2010-05-21 11:53:00,14854,United Kingdom,2,2,2,5.8
C559495,2011-07-08 13:54:00,14267,United Kingdom,2,2,2,5.8
C530293,2010-11-02 12:22:00,13769,United Kingdom,2,2,2,5.8
C525532,2010-10-05 19:05:00,12468,Germany,2,2,2,5.8
C559666,2011-07-11 13:37:00,14389,United Kingdom,3,3,4,5.8
C557566,2011-06-21 10:39:00,15998,United Kingdom,3,3,4,5.8
C526146,2010-10-08 14:52:00,15469,United Kingdom,1,1,4,5.8
C533305,2010-11-16 16:54:00,16094,United Kingdom,2,2,2,5.8
C501538,2010-03-17 14:03:00,16085,United Kingdom,2,2,2,5.8
C490701,2009-12-07 14:38:00,12677,France,2,2,2,5.8
C554790,2011-05-26 12:10:00,14911,EIRE,1,1,4,5.8
C569976,2011-10-06 19:26:00,16747,United Kingdom,2,2,4,5.799999999999999
C527534,2010-10-18 13:21:00,15785,United Kingdom,2,2,5,5.789999999999999
C555329,2011-06-02 11:08:00,15622,United Kingdom,1,1,1,5.75
C532958,2010-11-15 12:21:00,14606,United Kingdom,2,2,3,5.75
C519383,2010-08-16 14:10:00,18109,United Kingdom,2,2,3,5.75
C567349,2011-09-19 16:01:00,13375,United Kingdom,1,1,1,5.75
C580747,2011-12-06 09:46:00,17611,United Kingdom,1,1,1,5.75
C574268,2011-11-03 14:22:00,14359,United Kingdom,1,1,1,5.75
C536979,2010-12-03 14:23:00,17841,United Kingdom,2,2,2,5.7
C542730,2011-01-31 15:27:00,13506,United Kingdom,3,3,3,5.7
C533367,2010-11-17 10:28:00,14049,United Kingdom,3,3,3,5.65
C572478,2011-10-24 13:39:00,13098,United Kingdom,2,2,2,5.640000000000001
C545689,2011-03-06 12:43:00,16033,United Kingdom,2,2,2,5.640000000000001
C569663,2011-10-05 13:29:00,17841,United Kingdom,3,3,4,5.64
C560654,2011-07-20 11:40:00,16255,United Kingdom,2,2,3,5.61
C514603,2010-07-05 12:22:00,,United Kingdom,2,2,4,5.6
C563611,2011-08-18 06:38:00,17340,United Kingdom,2,2,4,5.6
C494869,2010-01-19 12:13:00,12468,Germany,2,2,3,5.59
C580597,2011-12-05 11:02:00,16360,United Kingdom,2,2,7,5.59
C536253,2010-11-30 14:53:00,17677,United Kingdom,1,1,1,5.55
C520959,2010-09-01 12:06:00,16168,United Kingdom,2,2,3,5.55
C533814,2010-11-19 08:53:00,17714,United Kingdom,1,1,1,5.55
C534791,2010-11-24 11:35:00,17677,United Kingdom,1,1,1,5.55
C510831,2010-06-03 20:10:00,15785,United Kingdom,2,2,8,5.55
C524347,2010-09-28 16:15:00,17675,United Kingdom,1,1,2,5.5
C560564,2011-07-19 13:42:00,12468,Germany,2,2,2,5.5
C554863,2011-05-27 10:35:00,15660,United Kingdom,2,2,2,5.5
C517234,2010-07-27 13:47:00,17841,United Kingdom,2,2,2,5.5
C491121,2009-12-09 15:05:00,16933,United Kingdom,2,2,2,5.5
C517536,2010-07-29 15:36:00,16933,United Kingdom,2,2,2,5.5
C501319,2010-03-16 09:42:00,15601,United Kingdom,2,2,4,5.5
C518352,2010-08-06 14:33:00,18219,United Kingdom,2,2,2,5.5
C505861,2010-04-26 13:22:00,13115,United Kingdom,2,2,2,5.5
C544420,2011-02-18 15:18:00,16191,United Kingdom,1,1,2,5.5
C512265,2010-06-14 13:22:00,17677,United Kingdom,2,2,2,5.5
C533840,2010-11-19 11:07:00,15311,United Kingdom,2,2,2,5.5
C495511,2010-01-25 14:04:00,17841,United Kingdom,1,1,1,5.49
C568412,2011-09-27 10:54:00,14456,United Kingdom,3,3,3,5.47
C549098,2011-04-06 11:06:00,12481,Germany,1,1,14,5.46
C526886,2010-10-13 14:24:00,16725,United Kingdom,1,1,1,5.45
C536854,2010-12-03 10:09:00,15240,United Kingdom,3,3,3,5.45
C496227,2010-01-29 14:08:00,16705,United Kingdom,1,1,1,5.45
C524528,2010-09-29 13:20:00,13048,United Kingdom,1,1,1,5.45
C503175,2010-03-30 13:59:00,15611,United Kingdom,1,1,1,5.45
C496016,2010-01-28 13:16:00,12835,United Kingdom,2,2,3,5.45
C490520,2009-12-06 15:21:00,13211,United Kingdom,1,1,1,5.45
C541825,2011-01-21 17:01:00,12652,France,3,3,3,5.45
C526457,2010-10-11 15:49:00,17696,United Kingdom,2,2,3,5.45
C511015,2010-06-04 15:08:00,14113,United Kingdom,1,1,1,5.45
C529577,2010-10-28 18:59:00,16242,United Kingdom,1,1,1,5.45
C527547,2010-10-18 13:24:00,15044,United Kingdom,3,3,3,5.45
C554872,2011-05-27 10:59:00,16341,United Kingdom,3,3,5,5.4399999999999995
C575746,2011-11-11 10:19:00,13588,United Kingdom,2,2,13,5.43
C549438,2011-04-08 12:39:00,12471,Germany,2,2,3,5.41
C554531,2011-05-24 17:30:00,12463,Belgium,2,2,4,5.4
C562648,2011-08-08 12:56:00,14606,United Kingdom,2,2,2,5.37
C564142,2011-08-23 11:49:00,12477,Germany,3,3,3,5.35
C567703,2011-09-22 09:38:00,15810,United Kingdom,2,2,5,5.35
C573086,2011-10-27 14:27:00,13991,United Kingdom,2,2,2,5.34
C568395,2011-09-27 10:21:00,17480,United Kingdom,2,2,2,5.3100000000000005
C555197,2011-06-01 11:45:00,17739,United Kingdom,1,1,5,5.300000000000001
C580917,2011-12-06 13:57:00,13362,United Kingdom,3,3,3,5.25
C570573,2011-10-11 11:25:00,14997,United Kingdom,1,1,18,5.22
C559741,2011-07-12 11:10:00,13013,United Kingdom,2,2,2,5.2
C503257,2010-03-31 10:51:00,16170,United Kingdom,3,3,3,5.2
C526596,2010-10-12 11:54:00,16401,United Kingdom,2,2,2,5.2
C533107,2010-11-16 11:55:00,12997,United Kingdom,2,2,2,5.2
C496228,2010-01-29 14:11:00,17706,United Kingdom,2,2,2,5.2
C518074,2010-08-04 13:38:00,15325,United Kingdom,1,1,8,5.2
C507215,2010-05-06 17:59:00,14194,United Kingdom,2,2,3,5.15
C550537,2011-04-19 11:25:00,15932,United Kingdom,2,2,8,5.12
C494957,2010-01-20 10:53:00,14952,United Kingdom,1,1,2,5.1
C520167,2010-08-24 12:56:00,13567,United Kingdom,1,1,2,5.1
C509287,2010-05-21 11:50:00,17436,United Kingdom,2,2,2,5.1
C552043,2011-05-06 09:07:00,12476,Germany,1,1,2,5.1
C542260,2011-01-26 17:11:00,13890,United Kingdom,1,1,2,5.1
C538595,2010-12-13 12:03:00,15555,United Kingdom,1,1,2,5.1
C529174,2010-10-26 18:14:00,13295,United Kingdom,2,2,2,5.1
C538694,2010-12-14 10:00:00,16143,United Kingdom,1,1,2,5.1
C506476,2010-04-30 10:15:00,14237,United Kingdom,1,1,2,5.1
C516645,2010-07-22 11:25:00,13564,United Kingdom,1,1,2,5.1
C500760,2010-03-10 10:35:00,13093,United Kingdom,1,1,2,5.1
C532398,2010-11-11 19:28:00,15724,United Kingdom,2,2,2,5.1
C550472,2011-04-18 13:52:00,18009,United Kingdom,1,1,2,5.1
C570450,2011-10-10 15:00:00,13224,United Kingdom,1,1,6,5.1
C517564,2010-07-30 07:51:00,12471,Germany,1,1,2,5.1
C513610,2010-06-27 12:09:00,14606,United Kingdom,2,2,2,5.1
C535420,2010-11-26 11:50:00,18118,United Kingdom,1,1,2,5.1
C557883,2011-06-23 13:30:00,17611,United Kingdom,2,2,2,5.1
C500594,2010-03-09 10:29:00,13008,United Kingdom,1,1,2,5.1
C501269,2010-03-15 13:13:00,18135,United Kingdom,1,1,2,5.1
C499852,2010-03-02 16:42:00,13883,United Kingdom,1,1,2,5.1
C544428,2011-02-18 15:44:00,16306,United Kingdom,1,1,2,5.1
C547988,2011-03-29 09:19:00,13477,United Kingdom,1,1,2,5.1
C492577,2009-12-17 14:33:00,,United Kingdom,1,1,2,5.1
C562800,2011-08-09 14:34:00,16401,United Kingdom,1,1,2,5.1
C534874,2010-11-24 14:36:00,,United Kingdom,1,1,2,5.1
C503567,2010-04-01 15:34:00,16713,United Kingdom,1,1,2,5.1
C496243,2010-01-29 14:53:00,18065,United Kingdom,1,1,2,5.1
C527500,2010-10-18 12:17:00,17685,United Kingdom,1,1,6,5.1
C544429,2011-02-18 15:45:00,16306,United Kingdom,1,1,2,5.1
C541092,2011-01-13 12:56:00,13473,United Kingdom,1,1,6,5.1
C489592,2009-12-01 14:19:00,18287,United Kingdom,1,1,2,5.1
C569395,2011-10-03 17:18:00,14188,United Kingdom,1,1,6,5.1
C522163,2010-09-13 11:04:00,17213,United Kingdom,1,1,3,5.07
C510198,2010-05-27 20:26:00,17231,United Kingdom,1,1,3,5.07
C516799,2010-07-23 10:43:00,14606,United Kingdom,2,2,2,5.07
C496484,2010-02-01 17:00:00,15882,United Kingdom,1,1,3,5.07
C533155,2010-11-16 14:01:00,17017,United Kingdom,2,2,4,5.069999999999999
C535006,2010-11-24 15:52:00,13611,United Kingdom,2,2,2,5.050000000000001
C552301,2011-05-08 14:50:00,17323,United Kingdom,2,2,2,5.050000000000001
C517966,2010-08-03 12:57:00,17298,United Kingdom,1,1,12,5.04
C566775,2011-09-15 09:51:00,14060,United Kingdom,1,1,12,5.04
C515250,2010-07-09 11:36:00,17990,United Kingdom,1,1,12,5.04
C528929,2010-10-25 15:04:00,16748,United Kingdom,1,1,12,5.04
C541704,2011-01-21 10:25:00,13284,United Kingdom,1,1,12,5.04
C516745,2010-07-22 14:51:00,15563,United Kingdom,1,1,12,5.04
C505451,2010-04-22 11:23:00,17622,United Kingdom,1,1,12,5.04
C546203,2011-03-10 11:13:00,16839,United Kingdom,1,1,12,5.04
C562117,2011-08-02 16:20:00,16628,United Kingdom,2,2,3,5.01
C536237,2010-11-30 14:24:00,16293,United Kingdom,2,2,4,5.0
C557779,2011-06-22 15:12:00,13004,United Kingdom,1,1,4,5.0
C563751,2011-08-19 10:37:00,12528,Germany,1,1,4,5.0
C564426,2011-08-25 11:13:00,15804,United Kingdom,2,2,2,5.0
C565402,2011-09-02 17:51:00,16401,United Kingdom,2,2,4,5.0
C495040,2010-01-20 14:22:00,16204,United Kingdom,1,1,4,5.0
C495341,2010-01-22 17:32:00,14031,United Kingdom,1,1,4,5.0
C562623,2011-08-08 12:38:00,16255,United Kingdom,2,2,4,5.0
C503974,2010-04-08 17:46:00,17180,United Kingdom,3,3,3,5.0
C515784,2010-07-14 15:39:00,13872,United Kingdom,1,1,4,5.0
C523406,2010-09-21 20:32:00,14282,United Kingdom,1,1,4,5.0
C493832,2010-01-07 13:27:00,18220,United Kingdom,1,1,4,5.0
C569953,2011-10-06 18:31:00,15841,United Kingdom,2,2,4,5.0
C502191,2010-03-23 11:44:00,15003,United Kingdom,1,1,4,5.0
C540378,2011-01-06 17:32:00,13715,United Kingdom,1,1,4,5.0
C506995,2010-05-05 13:57:00,13760,United Kingdom,1,1,4,5.0
C518541,2010-08-09 17:47:00,18220,United Kingdom,1,1,4,5.0
C537838,2010-12-08 15:01:00,13115,United Kingdom,1,1,4,5.0
C550026,2011-04-14 11:22:00,14339,United Kingdom,1,1,4,5.0
C511609,2010-06-09 11:19:00,13983,United Kingdom,2,2,4,5.0
C491551,2009-12-11 12:40:00,16580,United Kingdom,2,2,2,5.0
C512775,2010-06-17 17:24:00,18258,United Kingdom,1,1,4,5.0
C494430,2010-01-14 11:09:00,13004,United Kingdom,1,1,4,5.0
C498760,2010-02-22 17:03:00,12490,France,1,1,4,5.0
C536203,2010-11-30 13:15:00,17069,United Kingdom,1,1,4,5.0
C517245,2010-07-27 14:53:00,12421,Spain,1,1,4,5.0
C554931,2011-05-27 13:21:00,17841,United Kingdom,4,4,4,5.0
C563591,2011-08-18 06:10:00,16145,United Kingdom,1,1,4,5.0
C553023,2011-05-12 19:27:00,13952,United Kingdom,1,1,6,4.98
C556011,2011-06-08 11:45:00,14475,United Kingdom,1,1,6,4.98
C492663,2009-12-17 18:00:00,16202,United Kingdom,1,1,1,4.95
C536079,2010-11-30 11:10:00,17420,United Kingdom,1,1,1,4.95
C494489,2010-01-14 17:14:00,15810,United Kingdom,1,1,1,4.95
C506482,2010-04-30 10:33:00,15382,United Kingdom,1,1,1,4.95
C538771,2010-12-14 11:35:00,13078,United Kingdom,1,1,1,4.95
C549823,2011-04-12 12:40:00,16875,United Kingdom,1,1,1,4.95
C506390,2010-04-29 12:57:00,16099,United Kingdom,1,1,1,4.95
C577075,2011-11-17 15:08:00,14456,United Kingdom,1,1,1,4.95
C561598,2011-07-28 11:27:00,13109,United Kingdom,1,1,1,4.95
C557773,2011-06-22 14:55:00,15059,United Kingdom,1,1,1,4.95
C576195,2011-11-14 12:03:00,14606,United Kingdom,1,1,1,4.95
C544417,2011-02-18 15:13:00,17512,United Kingdom,1,1,1,4.95
C526898,2010-10-13 14:57:00,15351,United Kingdom,1,1,1,4.95
C526814,2010-10-13 11:43:00,17377,United Kingdom,1,1,1,4.95
C551684,2011-05-03 12:49:00,12947,United Kingdom,1,1,1,4.95
C579923,2011-12-01 09:06:00,17071,United Kingdom,1,1,1,4.95
C524123,2010-09-27 14:15:00,12474,Germany,1,1,1,4.95
C524005,2010-09-26 16:07:00,14611,United Kingdom,1,1,1,4.95
C492672,2009-12-17 18:13:00,13643,United Kingdom,1,1,1,4.95
C514683,2010-07-05 13:57:00,17115,United Kingdom,1,1,1,4.95
C563224,2011-08-14 14:33:00,12409,Switzerland,1,1,1,4.95
C526931,2010-10-14 09:33:00,14930,Channel Islands,1,1,1,4.95
C508754,2010-05-18 11:51:00,15422,United Kingdom,1,1,1,4.95
C537398,2010-12-06 14:22:00,15426,United Kingdom,1,1,1,4.95
C540394,2011-01-06 18:09:00,17696,United Kingdom,1,1,1,4.95
C541257,2011-01-16 14:48:00,18069,United Kingdom,1,1,1,4.95
C558433,2011-06-29 12:31:00,14606,United Kingdom,1,1,1,4.95
C498602,2010-02-21 16:09:00,15326,United Kingdom,1,1,1,4.95
C499301,2010-02-25 21:52:00,13446,United Kingdom,1,1,1,4.95
C517056,2010-07-26 13:06:00,12590,Germany,1,1,1,4.95
C525050,2010-10-03 13:42:00,16799,United Kingdom,1,1,1,4.95
C529183,2010-10-26 18:38:00,15777,United Kingdom,1,1,1,4.95
C529155,2010-10-26 16:42:00,14551,United Kingdom,1,1,1,4.95
C533497,2010-11-17 13:42:00,17768,United Kingdom,1,1,1,4.95
C502732,2010-03-26 11:44:00,17147,United Kingdom,1,1,1,4.95
C575665,2011-11-10 14:54:00,17442,United Kingdom,1,1,1,4.95
C531755,2010-11-09 13:21:00,17841,United Kingdom,1,1,1,4.95
C541831,2011-01-21 17:12:00,18223,United Kingdom,1,1,1,4.95
C504275,2010-04-12 14:23:00,12997,United Kingdom,1,1,1,4.95
C490076,2009-12-03 14:43:00,13001,United Kingdom,1,1,1,4.95
C552462,2011-05-09 14:47:00,16242,United Kingdom,1,1,1,4.95
C552944,2011-05-12 11:40:00,17811,United Kingdom,1,1,1,4.95
C558901,2011-07-04 16:07:00,18171,United Kingdom,1,1,1,4.95
C526147,2010-10-08 14:58:00,15712,United Kingdom,1,1,1,4.95
C496231,2010-01-29 14:15:00,15759,United Kingdom,1,1,1,4.95
C575664,2011-11-10 14:53:00,12952,United Kingdom,1,1,1,4.95
C522280,2010-09-13 12:55:00,17841,United Kingdom,1,1,1,4.95
C568580,2011-09-28 09:57:00,12566,Germany,1,1,1,4.95
C506156,2010-04-27 17:14:00,15622,United Kingdom,1,1,1,4.95
C568560,2011-09-27 16:39:00,14299,United Kingdom,1,1,1,4.95
C544279,2011-02-17 12:03:00,17954,United Kingdom,1,1,1,4.95
C568420,2011-09-27 11:17:00,16573,United Kingdom,1,1,1,4.95
C517898,2010-08-03 09:11:00,16054,United Kingdom,1,1,1,4.95
C560832,2011-07-21 12:07:00,13488,United Kingdom,1,1,1,4.95
C534927,2010-11-24 15:22:00,17696,United Kingdom,1,1,1,4.95
C518995,2010-08-12 17:47:00,14194,United Kingdom,1,1,1,4.95
C570006,2011-10-07 09:24:00,14217,United Kingdom,1,1,1,4.95
C504425,2010-04-13 13:16:00,16732,United Kingdom,1,1,1,4.95
