stock_code,gross_sales,units_sold,sales_invoices,known_customers,cancellation_value,cancellation_units,cancellation_invoices,description,estimated_net_revenue,cancellation_rate_pct,net_revenue_share_pct,abc_class
90132,35.63,7,7,0,0.0,0.0,0.0,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,35.63,0.0,0.00018863136851223443,C
47504J,67.25,5,4,2,31.8,4.0,2.0,ENGLISH ROSE SET/3 GARDEN TOOLS,35.45,47.28624535315985,0.0001876784174504269,C
90011C,35.33,12,7,1,0.0,0.0,0.0,GREEN CRYSTAL DROP EARRINGS,35.33,0.0,0.0001870431167425552,C
90152B,35.26,6,5,4,0.0,0.0,0.0,BLUE/GREEN SHELL NECKLACE W PENDANT,35.26,0.0,0.00018667252466296336,C
79063D,35.14,189,11,9,0.0,0.0,0.0,"RETRO PILL BOX , REVOLUTIONARY",35.14,0.0,0.0001860372239550917,C
90059B,44.87,27,16,4,9.9,6.0,1.0,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,34.97,22.06373969244484,0.00018513721461894015,C
84745B,34.86,83,17,15,0.0,0.0,0.0,BLUE HANGING GINGHAM EASTER HEN,34.86,0.0,0.00018455485563672442,C
DCGS0058,34.82,42,30,0,0.0,0.0,0.0,MISO PRETTY GUM,34.82,0.0,0.00018434308873410053,C
90081B,34.65,7,3,2,0.0,0.0,0.0,LILY BROOCH WHITE/SILVER COLOUR,34.65,0.0,0.00018344307939794898,C
84546,34.65,21,3,3,0.0,0.0,0.0,CROCHET POODLE KEYRING,34.65,0.0,0.00018344307939794898,C
35955,34.62,135,4,4,0.0,0.0,0.0,SMALL FOLKART CHRISTMAS TREE DEC,34.62,0.0,0.00018328425422098105,C
44265,34.0,8,4,4,0.0,0.0,0.0,M/COLOUR POM-POM CURTAIN,34.0,0.0,0.00018000186723031068,C
90066A,33.75,5,2,2,0.0,0.0,0.0,PINK VINTAGE VICTORIAN CHOKER,33.75,0.0,0.00017867832408891135,C
DCGS0003,32.589999999999996,13,13,0,0.0,0.0,0.0,BOXED GLASS ASHTRAY,32.589999999999996,0.0,0.00017253708391281838,C
85079,32.25,23,8,6,0.0,0.0,0.0,EMBROIDERED REINDEER DECORATION,32.25,0.0,0.0001707370652405153,C
84608,47.7,6,4,4,15.9,2.0,1.0,ORNATE EDWARDIAN CANDLE HOLDER,31.800000000000004,33.33333333333333,0.0001683546875859965,C
20952,150.72,329,24,19,119.16,260.0,2.0,PORCELAIN CHERUB BELL SMALL,31.560000000000002,79.06050955414013,0.0001670840861702531,C
90214O,31.419999999999998,36,18,11,0.0,0.0,0.0,"LETTER ""O"" BLING KEY RING",31.419999999999998,0.0,0.00016634290201106945,C
23632,31.200000000000003,15,10,0,0.0,0.0,0.0,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,0.0,0.00016517818404663805,C
44091C,30.66,61,17,10,0.0,0.0,0.0,MULTICOLOUR CRUSOE CHECK LAMPSHADE,30.66,0.0,0.00016231933086121545,C
37348,35.7,14,7,5,5.1,2.0,2.0,SET OF 4 PASTEL STACKING MUGS,30.6,14.285714285714285,0.00016200168050727962,C
21919,30.47,6,5,0,0.0,0.0,0.0,ELECTRONIC TALKING BREATH-A-LOSER,30.47,0.0,0.00016131343807375195,C
90076,33.0,12,7,1,2.55,1.0,1.0,MONTANA DIAMOND CLUSTER EARRINGS,30.45,7.727272727272727,0.00016120755462244,C
37489B,30.419999999999998,38,17,17,0.0,0.0,0.0,BLUE/YELLOW FLOWER DESIGN BIG MUG,30.419999999999998,0.0,0.00016104872944547208,C
84745A,30.240000000000002,72,15,13,0.0,0.0,0.0,PINK HANGING GINGHAM EASTER HEN,30.240000000000002,0.0,0.00016009577838366456,C
90025F,30.23,8,8,2,0.0,0.0,0.0,BAROQUE BUTTERFLY EARRINGS CRYSTAL,30.23,0.0,0.0001600428366580086,C
18010,30.16,64,9,6,0.0,0.0,0.0,ASSORTED FRAGRANCE BATH CONFETTI,30.16,0.0,0.00015967224457841676,C
37491B,30.08,14,8,5,0.0,0.0,0.0,BLUE/YELLOW CERAMIC CANDLE HOLDER,30.08,0.0,0.000159248710773169,C
47563B,30.0,8,6,6,0.0,0.0,0.0,WAVELINE SURF IRONING BOARD COVER,30.0,0.0,0.0001588251769679212,C
90176E,29.98,4,3,2,0.0,0.0,0.0,DIAMANTE NECKLACE GREEN,29.98,0.0,0.00015871929351660925,C
21767,29.95,1,1,1,0.0,0.0,0.0,FRENCH STYLE WIRE DOOR CABINET,29.95,0.0,0.00015856046833964132,C
21685,44.849999999999994,3,2,2,14.95,1.0,1.0,MEDINA STAMPED METAL TRAY,29.899999999999995,33.333333333333336,0.00015829575971136145,C
79065A,39.8,4,1,1,9.95,1.0,1.0,TEATIME ROUND CAKE TINS,29.849999999999998,25.0,0.00015803105108308158,C
22351,29.81,15,3,1,0.0,0.0,0.0,DOTCOMGIFTSHOP TEA TOWEL,29.81,0.0,0.0001578192841804577,C
35598A,29.500000000000004,10,3,3,0.0,0.0,0.0,DUSTY PINK CHRISTMAS TREE 60CM,29.500000000000004,0.0,0.00015617809068512253,C
10138,111.22,261,21,14,81.9,194.0,4.0,ASSORTED COLOUR JUMBO PEN,29.319999999999993,73.63783492177667,0.00015522513962331494,C
78034B,29.25,15,9,9,0.0,0.0,0.0,BLUE NETTING STORAGE HANGER,29.25,0.0,0.00015485454754372315,C
90214V,28.98,38,24,7,0.0,0.0,0.0,"LETTER ""V"" BLING KEY RING",28.98,0.0,0.00015342512095101188,C
37489D,28.86,46,20,20,0.0,0.0,0.0,PINK/GREEN FLOWER DESIGN BIG MUG,28.86,0.0,0.0001527898202431402,C
44089C,28.56,68,18,14,0.0,0.0,0.0,LILAC GAUZE BUTTERFLY LAMPSHADE,28.56,0.0,0.00015120156847346096,C
40005B,28.05,33,13,11,0.0,0.0,0.0,BLUE ORGANDY ROUND LAMPSHADE W BEA,28.05,0.0,0.00014850154046500632,C
17091F,27.71,19,8,6,0.0,0.0,0.0,SANDALWOOD INCENSE IN TIN,27.71,0.0,0.0001467015217927032,C
23637,27.39,11,9,0,0.0,0.0,0.0,SET 10 CARDS OUT OF ORDER 17216,27.39,0.0,0.00014500738657171206,C
23613,27.39,11,6,0,0.0,0.0,0.0,SET 10 XMAS CARDS & BADGES 17070,27.39,0.0,0.00014500738657171206,C
84030B,27.21,6,4,2,0.0,0.0,0.0,KNITTED POM POM HOT WATER BOTTLE,27.21,0.0,0.00014405443550990452,C
21097,27.2,32,7,5,0.0,0.0,0.0,SET/6 GREEN SPRING PAPER PLATE,27.2,0.0,0.00014400149378424856,C
84867B,27.14,2,1,0,0.0,0.0,0.0,BLUE BABY BOY'S PHOTO ALBUM,27.14,0.0,0.0001436838434303127,C
90187A,27.04,8,7,1,0.0,0.0,0.0,BLUE DROP EARRINGS W BEAD CLUSTER,27.04,0.0,0.00014315442617375296,C
23702,27.0,4,3,3,0.0,0.0,0.0,HIGH RESOLUTION IMAGE,27.0,0.0,0.00014294265927112908,C
17013F,26.7,62,5,4,0.0,0.0,0.0,ORIGAMI SANDLEWOOD INCENSE IN TUBE,26.7,0.0,0.00014135440750144988,C
90027A,26.52,9,6,3,0.0,0.0,0.0,GLASS BEAD HOOP EARRINGS BLACK,26.52,0.0,0.00014040145643964233,C
90025E,26.5,7,7,3,0.0,0.0,0.0,BAROQUE BUTTERFLY EARRINGS MONTANA,26.5,0.0,0.0001402955729883304,C
23636,26.19,9,7,0,0.0,0.0,0.0,SET 10 CARDS WISHING TREE 17116,26.19,0.0,0.0001386543794929952,C
90182A,26.16,9,9,0,0.0,0.0,0.0,AMBER 3 BEAD DROP EARRINGS,26.16,0.0,0.00013849555431602728,C
37489C,26.06,27,12,10,0.0,0.0,0.0,GREEN/BLUE FLOWER DESIGN BIG MUG,26.06,0.0,0.00013796613705946754,C
90041,25.67,7,6,2,0.0,0.0,0.0,PEARL AND CHERRY QUARTZ BRACLET,25.67,0.0,0.00013590140975888458,C
20954,25.590000000000003,3,3,0,0.0,0.0,0.0,*USB OFFICE MIRROR BALL,25.590000000000003,0.0,0.0001354778759536368,C
90142A,25.45,5,4,0,0.0,0.0,0.0,GREEN PENDANT SHELL NECKLACE,25.45,0.0,0.00013473669179445315,C
DCGS0070,25.44,2,2,0,0.0,0.0,0.0,CAMOUFLAGE DOG COLLAR,25.44,0.0,0.0001346837500687972,C
90214Y,25.339999999999996,68,10,4,0.0,0.0,0.0,"LETTER ""Y"" BLING KEY RING",25.339999999999996,0.0,0.0001341543328122374,C
90055,25.28,10,10,1,0.0,0.0,0.0,CRACKED GLAZE EARRINGS BROWN,25.28,0.0,0.00013383668245830162,C
35597D,25.28,58,7,7,0.0,0.0,0.0,PINK/WHITE CHRISTMAS TREE 30CM,25.28,0.0,0.00013383668245830162,C
90053,25.23,10,10,0,0.0,0.0,0.0,CRACKED GLAZE EARRINGS IVORY,25.23,0.0,0.00013357197383002172,C
90128C,25.04,17,6,3,0.0,0.0,0.0,GREEN LEAVES AND BEADS PHONE CHARM,25.04,0.0,0.00013256608104255822,C
23620,24.900000000000002,10,7,0,0.0,0.0,0.0,SET 10 CARDS PERFECT POST 17090,24.900000000000002,0.0,0.00013182489688337462,C
84550,24.75,15,5,4,0.0,0.0,0.0,CROCHET LILAC/RED BEAR KEYRING,24.75,0.0,0.000131030770998535,C
35633B,24.7,130,12,12,0.0,0.0,0.0,BLUE TINSEL GARLAND,24.7,0.0,0.0001307660623702551,C
35596,24.65,29,4,4,0.0,0.0,0.0,WOOD XMAS TREE 9 FIG SHELVES,24.65,0.0,0.00013050135374197524,C
10124A,24.36,58,18,18,0.0,0.0,0.0,SPOTS ON RED BOOKCOVER TAPE,24.36,0.0,0.00012896604369795202,C
84575B,23.8,4,3,3,0.0,0.0,0.0,BROWN DOG CANNISTER W BONE,23.8,0.0,0.00012600130706121748,C
84611B,41.65,7,4,4,17.85,3.0,2.0,BLACK NEW BAROQUE FLOCK BOX,23.799999999999997,42.85714285714286,0.00012600130706121745,C
90128B,23.759999999999998,18,6,5,0.0,0.0,0.0,BLUE LEAVES AND BEADS PHONE CHARM,23.759999999999998,0.0,0.00012578954015859357,C
17014F,23.699999999999996,61,4,4,0.0,0.0,0.0,ORIGAMI SANDLEWOOD INCENSE CONES,23.699999999999996,0.0,0.00012547188980465774,C
90011E,23.61,8,8,1,0.0,0.0,0.0,AMBER CRYSTAL DROP EARRINGS,23.61,0.0,0.00012499541427375398,C
23623,23.28,8,6,0,0.0,0.0,0.0,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,0.0,0.00012324833732710685,C
84456,33.15,37,16,12,10.2,12.0,1.0,SET OF 3 RABBIT EGG EASTER,22.95,30.76923076923077,0.00012150126038045971,C
90095,22.91,8,3,2,0.0,0.0,0.0,NECKLACE+BRACELET SET PINK BLOSSOM,22.91,0.0,0.00012128949347783582,C
90025C,22.56,6,6,2,0.0,0.0,0.0,BAROQUE BUTTERFLY EARRINGS GREEN,22.56,0.0,0.00011943653307987672,C
90189B,22.5,3,2,2,0.0,0.0,0.0,GOLD 2 STRAND NECKLACE-LEAF CHARMS,22.5,0.0,0.00011911888272594088,C
37477C,22.5,6,1,1,0.0,0.0,0.0,"FLOWER FAIRY MUG+COASTER,ROSE",22.5,0.0,0.00011911888272594088,C
84450A,24.18,52,5,4,1.68,4.0,1.0,PINK RABBIT SITTING EASTER,22.5,6.9478908188585615,0.00011911888272594088,C
84876C,26.25,7,4,4,3.75,1.0,1.0,SILVER HEART COMPACT MIRROR,22.5,14.285714285714285,0.00011911888272594088,C
85225,22.5,19,11,10,0.0,0.0,0.0,BLING KEY RING STAND,22.5,0.0,0.00011911888272594088,C
23645,22.410000000000004,9,4,0,0.0,0.0,0.0,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,0.0,0.00011864240719503715,C
23640,22.410000000000004,9,8,0,0.0,0.0,0.0,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,0.0,0.00011864240719503715,C
35652,21.5,18,2,2,0.0,0.0,0.0,VINTAGE BEAD CHAISE LONG JEWEL BOX,21.5,0.0,0.00011382471016034352,C
90214Z,21.49,31,18,5,0.0,0.0,0.0,"LETTER ""Z"" BLING KEY RING",21.49,0.0,0.00011377176843468754,C
84387A,21.45,11,1,1,0.0,0.0,0.0,BIRD ON BRANCH CANVAS SCREEN,21.45,0.0,0.00011356000153206364,C
21387,21.25,25,4,4,0.0,0.0,0.0,IVORY HANGING DECORATION RABBIT,21.25,0.0,0.00011250116701894419,C
35591T,21.25,17,9,9,0.0,0.0,0.0,TURQUOISE CHRISTMAS TREE,21.25,0.0,0.00011250116701894419,C
90128D,21.24,13,7,2,0.0,0.0,0.0,PURPLE LEAVES AND BEADS PHONE CHAR,21.24,0.0,0.00011244822529328821,C
21594,21.06,5,5,0,0.0,0.0,0.0,DR. JAM'S AROUZER STRESS BALL,21.06,0.0,0.00011149527423148068,C
23692,21.0,50,2,2,0.0,0.0,0.0,WRAP A PRETTY THANK YOU,21.0,0.0,0.00011117762387754484,C
84868B,34.75,5,4,4,13.9,2.0,1.0,BLUE BABY BOY'S MEMORY BOX,20.85,40.0,0.00011038349799270524,C
DCGS0072,20.68,4,3,0,0.0,0.0,0.0,CAT CAMOUFLAGUE COLLAR,20.68,0.0,0.00010948348865655368,C
10002R,20.57,4,3,0,0.0,0.0,0.0,ROBOT PENCIL SHARPNER,20.57,0.0,0.00010890112967433797,C
79172D,20.4,24,4,4,0.0,0.0,0.0,PURPLE TINT ACRYLIC FLOWER VASE,20.4,0.0,0.0001080011203381864,C
47552A,23.4,12,11,11,3.3,2.0,1.0,DOTS IRONING BOARD COVER,20.099999999999998,14.102564102564102,0.00010641286856850718,C
90082C,19.93,3,3,1,0.0,0.0,0.0,DIAMANTE BOW BROOCH WHITE COLOUR,19.93,0.0,0.00010551285923235565,C
23601,19.92,8,4,0,0.0,0.0,0.0,SET 10 CARDS SNOWY SNOWDROPS 17100,19.92,0.0,0.00010545991750669968,C
90127A,19.92,14,2,1,0.0,0.0,0.0,PINK BEADS+HAND PHONE CHARM,19.92,0.0,0.00010545991750669968,C
23616,19.92,8,7,0,0.0,0.0,0.0,SET 10 CARDS JINGLE BELLS 17217,19.92,0.0,0.00010545991750669968,C
23646,19.92,8,5,0,0.0,0.0,0.0,SET 10 CARDS JINGLE BELLS 16957,19.92,0.0,0.00010545991750669968,C
84570B,19.8,4,2,2,0.0,0.0,0.0,WHITE SATIN DRESS JEWEL STAND,19.8,0.0,0.000104824616798828,C
37487B,19.72,68,2,2,0.0,0.0,0.0,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,0.0,0.0001044010829935802,C
44092C,19.55,23,10,6,0.0,0.0,0.0,PURPLE/COPPER HANGING LAMPSHADE,19.55,0.0,0.00010350107365742865,C
20680,19.5,6,4,4,0.0,0.0,0.0,PINK FLOWERS CHILDS UMBRELLA,19.5,0.0,0.00010323636502914877,C
79062D,19.4,52,4,4,0.0,0.0,0.0,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,0.0,0.00010270694777258902,C
81950V,18.799999999999997,32,10,10,0.0,0.0,0.0,FLOWER PURPLE CLOCK W/SUCKER,18.799999999999997,0.0,9.95304442332306e-05,C
90025D,18.69,5,5,2,0.0,0.0,0.0,BAROQUE BUTTERFLY EARRINGS PINK,18.69,0.0,9.894808525101491e-05,C
84732B,18.48,28,6,6,0.0,0.0,0.0,CUTE BIRD CEATURE SCREEN,18.48,0.0,9.783630901223945e-05,C
84311,18.15,11,1,1,0.0,0.0,0.0,CAMOFLAGE CUSHION COVER,18.15,0.0,9.608923206559231e-05,C
72796A,18.15,11,5,5,0.0,0.0,0.0,S/3 ENGLISH LAVENDER SQU CANDLE,18.15,0.0,9.608923206559231e-05,C
84614C,17.85,3,1,1,0.0,0.0,0.0,BLUE BAROQUE FLOCK CANDLE HOLDER,17.85,0.0,9.450098029591311e-05,C
18097B,17.849999999999998,7,3,3,0.0,0.0,0.0,BLUE TALL PORCELAIN T-LIGHT HOLDER,17.849999999999998,0.0,9.45009802959131e-05,C
71050,17.849999999999998,51,8,7,0.0,0.0,0.0,SMALL SINGLE FLAME CANDLE HOLDER,17.849999999999998,0.0,9.45009802959131e-05,C
21450,77.35,13,3,3,59.5,10.0,1.0,DISTRESSED CANDLE STICK WHITE,17.849999999999994,76.92307692307693,9.450098029591308e-05,C
90182B,17.53,6,6,0,0.0,0.0,0.0,AMETHYST 3 BEAD DROP EARRINGS,17.53,0.0,9.280684507492195e-05,C
23627,17.43,7,2,0,0.0,0.0,0.0,SET 10 CARDS XMAS GRAPHIC 17218,17.43,0.0,9.227742781836221e-05,C
DCGS0066N,17.3,2,2,0,0.0,0.0,0.0,NAVY CUDDLES DOG HOODIE,17.3,0.0,9.158918538483457e-05,C
DCGS0068,17.12,2,2,0,0.0,0.0,0.0,DOGS NIGHT COLLAR,17.12,0.0,9.063623432302704e-05,C
21120,16.98,1,1,0,0.0,0.0,0.0,*BOOMBOX IPOD CLASSIC,16.98,0.0,8.98950501638434e-05,C
72805,16.9,10,3,3,0.0,0.0,0.0,VANILLA CANDLE IN EMBOSSED ZINC POT,16.9,0.0,8.94715163585956e-05,C
37488A,19.770000000000003,31,5,4,2.95,1.0,1.0,YELLOW PINK FLOWER DESIGN BIG BOWL,16.820000000000004,14.921598381385937,8.904798255334784e-05,C
44089A,16.8,40,13,11,0.0,0.0,0.0,PINK GAUZE BUTTERFLY LAMPSHADE,16.8,0.0,8.894209910203587e-05,C
72785A,16.8,8,4,4,0.0,0.0,0.0,S/4 CONTEMPORY PINK ROSEBUD CANDLES,16.8,0.0,8.894209910203587e-05,C
21511,16.8,40,2,1,0.0,0.0,0.0,VINTAGE COLLAGE GREETING CARD,16.8,0.0,8.894209910203587e-05,C
23644,16.65,5,5,0,0.0,0.0,0.0,SET 10 CARDS CHRISTMAS TREE 16955,16.65,0.0,8.814797321719625e-05,C
90102,16.11,19,4,3,0.0,0.0,0.0,WHITE FRANGIPANI HAIR CLIP,16.11,0.0,8.528912003177368e-05,C
62074B,15.96,38,12,8,0.0,0.0,0.0,ELEPHANT CLIP W SUCTION CUP,15.96,0.0,8.449499414693408e-05,C
84630,15.9,2,1,1,0.0,0.0,0.0,FLOWERS AND BIRDS WALL PLAQUE,15.9,0.0,8.417734379299824e-05,C
84250M,15.899999999999999,28,13,1,0.0,0.0,0.0,"GREETING CARD, BLACKPOOL ROCK",15.899999999999999,0.0,8.417734379299822e-05,C
35932,15.629999999999999,37,10,10,0.0,0.0,0.0,PINK CHRISTMAS TREE DECORATION,15.629999999999999,0.0,8.274791720028694e-05,C
21560,15.44,4,4,0,0.0,0.0,0.0,TOADSTOOL LUNCHBOX WITH CUTLERY,15.44,0.0,8.174202441282344e-05,C
21853,15.399999999999999,3,3,0,0.0,0.0,0.0,GUMBALL CUSTOM CARS TOP TRUMPS GAME,15.399999999999999,0.0,8.153025751019954e-05,C
37481,15.3,6,1,1,0.0,0.0,0.0,CUBIC MUG TEATIME CAKES,15.3,0.0,8.100084025363981e-05,C
17174,15.120000000000001,36,7,7,0.0,0.0,0.0,ASSTD RASTA KEY-CHAINS,15.120000000000001,0.0,8.004788919183228e-05,C
84206A,15.01,79,9,9,0.0,0.0,0.0,3 BLACK CATS W HEARTS BLANK CARD,15.01,0.0,7.946553020961657e-05,C
90068,15.0,2,2,0,0.0,0.0,0.0,"RUBY GLASS NECKLACE 42""",15.0,0.0,7.94125884839606e-05,C
23449,15.0,12,1,1,0.0,0.0,0.0,SET OF 6 EASTER RAINBOW CHICKS,15.0,0.0,7.94125884839606e-05,C
23621,14.940000000000001,6,4,0,0.0,0.0,0.0,SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,0.0,7.909493813002477e-05,C
35650,14.850000000000001,3,3,3,0.0,0.0,0.0,VINTAGE BEAD PINK JEWEL STAND,14.850000000000001,0.0,7.861846259912101e-05,C
84567,14.85,9,1,1,0.0,0.0,0.0,FROSTED GLASS WITH SILVER SURROUND,14.85,0.0,7.8618462599121e-05,C
SP1002,14.75,5,2,2,0.0,0.0,0.0,KID'S CHALKBOARD/EASEL,14.75,0.0,7.808904534256125e-05,C
90011D,14.75,5,5,0,0.0,0.0,0.0,PURPLE CRYSTAL DROP EARRINGS,14.75,0.0,7.808904534256125e-05,C
23634,14.55,5,5,0,0.0,0.0,0.0,SET 10 CARDS XMAS CHOIR 17068,14.55,0.0,7.703021082944178e-05,C
90077,14.399999999999999,5,5,1,0.0,0.0,0.0,BLACK DIAMOND CLUSTER EARRINGS,14.399999999999999,0.0,7.623608494460217e-05,C
10124G,14.28,33,10,9,0.0,0.0,0.0,ARMY CAMO BOOKCOVER TAPE,14.28,0.0,7.560078423673048e-05,C
84868A,13.9,2,2,2,0.0,0.0,0.0,PINK BABY GIRL'S MEMORY BOX,13.9,0.0,7.358899866180348e-05,C
21852,13.9,2,2,1,0.0,0.0,0.0,EMPIRE TEDDY,13.9,0.0,7.358899866180348e-05,C
16245A,13.75,11,7,7,0.0,0.0,0.0,PINK MINI STATIONERY SET W CASE,13.75,0.0,7.279487277696388e-05,C
35936,13.68,36,9,8,0.0,0.0,0.0,CERISE+GOLD CHRISTMAS TREE DEC,13.68,0.0,7.242428069737207e-05,C
84814B,13.65,7,3,2,0.0,0.0,0.0,RHOMBUS CRYSTAL PERFUME BOTTLE,13.65,0.0,7.226545552040414e-05,C
35443,13.6,16,10,9,0.0,0.0,0.0,RASTA IN BATH W SPLIFF ASHTRAY,13.6,0.0,7.200074689212428e-05,C
62097B,13.370000000000001,11,4,3,0.0,0.0,0.0,BLUE STRIPES SHOULDER BAG,13.370000000000001,0.0,7.078308720203688e-05,C
23639,13.32,4,4,0,0.0,0.0,0.0,SET 10 CARDS MAGICAL TREE 17086,13.32,0.0,7.051837857375701e-05,C
23607,13.28,8,7,0,0.0,0.0,0.0,SET 10 CARDS HATS & STOCKINGS 17081,13.28,0.0,7.030661167113311e-05,C
16192,12.9,3,1,0,0.0,0.0,0.0,PINK BALLET OPENING CUBE BOX,12.9,0.0,6.829482609620612e-05,C
78056,29.849999999999998,3,2,1,17.0,2.0,2.0,CAMOUFLAGE BACKPACK ON WHEELS,12.849999999999998,56.95142378559465,6.803011746792623e-05,C
84247J,12.780000000000001,10,9,2,0.0,0.0,0.0,PACK/12 RUSSIAN DOLL CARDS,12.780000000000001,0.0,6.765952538833444e-05,C
21772,12.75,1,1,1,0.0,0.0,0.0,VINTAGE METAL CAKE STAND CREAM,12.75,0.0,6.75007002113665e-05,C
84648,12.75,1,1,1,0.0,0.0,0.0,NEW BAROQUE WALL MIRROR,12.75,0.0,6.75007002113665e-05,C
44092B,12.75,15,6,4,0.0,0.0,0.0,BLUE WHITE PLASTIC RINGS LAMPSHADE,12.75,0.0,6.75007002113665e-05,C
20812,12.75,5,3,3,0.0,0.0,0.0,EMBOSSED FLOWER TRELLIS PHOTO FRAME,12.75,0.0,6.75007002113665e-05,C
72752B,12.75,3,2,2,0.0,0.0,0.0,"F.FAIRY,CANDLE IN GLASS,LAVENDER",12.75,0.0,6.75007002113665e-05,C
DCGS0037,12.72,1,1,0,0.0,0.0,0.0,KEY-RING CORKSCREW,12.72,0.0,6.73418750343986e-05,C
DCGS0075,12.72,1,1,0,0.0,0.0,0.0,CAMOUFLAGUE DOG LEAD,12.72,0.0,6.73418750343986e-05,C
85157,12.72,1,1,0,0.0,0.0,0.0,SET OF 2 CHESTS CHOCOLAT AU LAIT,12.72,0.0,6.73418750343986e-05,C
35751C,12.61,31,2,2,0.0,0.0,0.0,PURPLE CURRENT CANDLE RING,12.61,0.0,6.675951605218287e-05,C
35597A,12.5,10,4,4,0.0,0.0,0.0,DUSTY PINK CHRISTMAS TREE 30CM,12.5,0.0,6.617715706996717e-05,C
23635,12.48,3,3,0,0.0,0.0,0.0,SET 10 CARDS CHRISTMAS HOLLY 17259,12.48,0.0,6.607127361865521e-05,C
23654,12.450000000000001,5,4,0,0.0,0.0,0.0,SET 10 CARD SNOWMAN 16965,12.450000000000001,0.0,6.591244844168731e-05,C
90000C,12.32,2,2,1,0.0,0.0,0.0,OPAL WHITE/SILVER FLOWER NECKLACE,12.32,0.0,6.522420600815964e-05,C
79149B,12.18,29,12,11,0.0,0.0,0.0,SILICON STAR BULB BLUE,12.18,0.0,6.448302184897601e-05,C
44242A,11.98,14,2,2,0.0,0.0,0.0,LILAC FEATHERS CURTAIN,11.98,0.0,6.342418733585653e-05,C
22206,11.82,14,10,0,0.0,0.0,0.0,"MUG , DOTCOMGIFTSHOP.COM",11.82,0.0,6.257711972536095e-05,C
23608,11.64,4,3,0,0.0,0.0,0.0,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,0.0,6.162416866355342e-05,C
23605,11.64,4,1,0,0.0,0.0,0.0,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,0.0,6.162416866355342e-05,C
90025B,11.29,3,3,1,0.0,0.0,0.0,BAROQUE BUTTERFLY EARRINGS RED,11.29,0.0,5.977120826559434e-05,C
79070B,11.26,1,1,0,0.0,0.0,0.0,ENGLISH ROSE SQUARE CAKE TINS,11.26,0.0,5.961238308862642e-05,C
51012L,12.5,10,6,5,1.25,1.0,1.0,"FEATHER DUSTER, LIGHT PINK",11.25,10.0,5.955944136297044e-05,C
84366,11.25,3,3,2,0.0,0.0,0.0,VENDETTA CANVAS PICTURE,11.25,0.0,5.955944136297044e-05,C
35918B,12.5,10,5,5,1.25,1.0,1.0,BLUE FLORIBUNDA EGG WARMER,11.25,10.0,5.955944136297044e-05,C
84743C,11.25,9,5,5,0.0,0.0,0.0,ORANGE FELT VASE + FLOWERS,11.25,0.0,5.955944136297044e-05,C
17011B,11.100000000000001,19,2,2,0.0,0.0,0.0,ORIGAMI JASMINE INCENSE+FLOWER,11.100000000000001,0.0,5.8765315478130846e-05,C
72785B,10.9,9,3,3,0.0,0.0,0.0,S/4 CONTEMPORY RED ROSEBUD CANDLES,10.9,0.0,5.770648096501137e-05,C
84732D,10.89,15,6,6,0.0,0.0,0.0,CUTE RABBIT CEATURE SCREEN,10.89,0.0,5.765353923935539e-05,C
16169G,10.5,25,1,1,0.0,0.0,0.0,WRAP ROMANTIC DECOUPAGE,10.5,0.0,5.558881193877242e-05,C
16169A,10.5,25,1,1,0.0,0.0,0.0,WRAP CHRISTMAS DECOUPAGE,10.5,0.0,5.558881193877242e-05,C
17084G,10.5,50,2,2,0.0,0.0,0.0,MOON INCENSE,10.5,0.0,5.558881193877242e-05,C
21857,10.23,2,2,0,0.0,0.0,0.0,STAR WARS TOP TRUMPS GAME,10.23,0.0,5.415938534606113e-05,C
21858,10.23,2,2,0,0.0,0.0,0.0,HIGH SCHOOL MUSICAL 3 TOP TRUMPS,10.23,0.0,5.415938534606113e-05,C
20939,10.2,12,1,1,0.0,0.0,0.0,ORANGE CANDLE,10.2,0.0,5.40005601690932e-05,C
90214W,10.17,19,8,3,0.0,0.0,0.0,"LETTER ""W"" BLING KEY RING",10.17,0.0,5.384173499212529e-05,C
23615,9.96,4,4,0,0.0,0.0,0.0,SET 10 CARDS PRINTED GRAPHIC 17219,9.96,0.0,5.272995875334984e-05,C
23624,9.96,4,4,0,0.0,0.0,0.0,SET 10 CARD PERFECT NATIVITY 17089,9.96,0.0,5.272995875334984e-05,C
23619,9.96,4,2,0,0.0,0.0,0.0,SET 10 CARDS POINSETTIA 17093,9.96,0.0,5.272995875334984e-05,C
23650,9.96,4,4,0,0.0,0.0,0.0,SET 10 CARDS FILIGREE BAUBLE 16961,9.96,0.0,5.272995875334984e-05,C
81953P,9.57,33,6,5,0.0,0.0,0.0,ROUND ARTICULATED PINK CLOCK W/SUCK,9.57,0.0,5.0665231452766855e-05,C
